ATL,1/1/16,803,791
LAS,3/12/16,381,377
LAS,3/13/16,406,411
LAS,3/14/16,420,414
LAS,3/15/16,408,407
LAS,3/16/16,416,417
LAS,3/17/16,425,426
LAS,3/18/16,426,427
LAS,3/19/16,375,378
LAS,3/20/16,418,415
LAS,3/21/16,418,419
LAS,3/22/16,409,407
LAS,3/23/16,388,392
LAS,3/24/16,419,420
LAS,3/25/16,426,427
LAS,3/26/16,376,378
LAS,3/27/16,420,413
LAS,3/28/16,417,419
LAS,3/29/16,410,408
LAS,3/30/16,412,415
LAS,3/31/16,425,428
LAS,4/1/16,425,429
LAS,4/2/16,375,375
LAS,4/3/16,418,414
LAS,4/4/16,422,423
LAS,4/5/16,420,416
LAS,4/6/16,421,423
LAS,4/7/16,428,431
LAS,4/8/16,430,430
LAS,4/9/16,356,337
LAS,4/10/16,423,419
LAS,4/11/16,429,428
LAS,4/12/16,413,408
LAS,4/13/16,421,423
LAS,4/14/16,430,434
LAS,4/15/16,434,433
LAS,4/16/16,359,365
LAS,4/17/16,422,417
LAS,4/18/16,418,419
LAS,4/19/16,420,416
LAS,4/20/16,420,424
LAS,4/21/16,430,432
LAS,4/22/16,434,435
LAS,4/23/16,372,375
LAS,4/24/16,424,422
LAS,4/25/16,428,425
LAS,4/26/16,413,412
LAS,4/27/16,420,408
LAS,4/28/16,427,410
LAS,4/29/16,421,425
LAS,4/30/16,362,365
LAS,5/1/16,422,422
LAS,5/2/16,421,422
LAS,5/3/16,417,417
LAS,5/4/16,420,422
LAS,5/5/16,428,430
LAS,5/6/16,428,427
LAS,5/7/16,364,370
LAS,5/8/16,420,416
LAS,5/9/16,427,427
LAS,5/10/16,420,422
LAS,5/11/16,421,424
LAS,5/12/16,431,435
LAS,5/13/16,435,436
LAS,5/14/16,367,374
LAS,5/15/16,425,424
LAS,5/16/16,429,428
LAS,5/17/16,424,423
LAS,5/18/16,424,426
LAS,5/19/16,431,434
LAS,5/20/16,434,435
LAS,5/21/16,371,374
LAS,5/22/16,427,425
LAS,5/23/16,429,428
LAS,5/24/16,424,422
LAS,5/25/16,422,424
LAS,5/26/16,433,435
LAS,5/27/16,430,430
LAS,5/28/16,356,365
LAS,5/29/16,355,352
LAS,5/30/16,406,401
LAS,5/31/16,416,416
LAX,1/1/16,520,505
LAX,1/2/16,562,553
LAX,1/3/16,588,598
LAX,1/4/16,595,592
LAX,1/5/16,516,522
LAX,1/6/16,516,513
LAX,1/7/16,549,545
LAX,1/8/16,553,557
LAX,1/9/16,443,443
LAX,1/10/16,504,506
LAX,1/11/16,549,551
LAX,1/12/16,524,531
LAX,1/13/16,537,530
LAX,1/14/16,550,550
LAX,1/15/16,549,555
LAX,1/16/16,431,434
LAX,1/17/16,480,480
LAX,1/18/16,546,550
LAX,1/19/16,520,526
LAX,1/20/16,534,527
LAX,1/21/16,551,551
LAX,1/22/16,501,526
LAX,1/23/16,383,385
LAX,1/24/16,466,457
LAX,1/25/16,536,528
LAX,1/26/16,518,519
LAX,1/27/16,531,527
LAX,1/28/16,551,549
LAX,1/29/16,552,552
LAX,1/30/16,433,435
LAX,1/31/16,502,503
LAX,2/1/16,534,542
LAX,2/2/16,510,515
LAX,2/3/16,534,529
LAX,2/4/16,554,547
LAX,2/5/16,553,553
LAX,2/6/16,427,430
LAX,2/7/16,466,462
LAX,2/8/16,544,548
LAX,2/9/16,511,512
LAX,2/10/16,535,529
LAX,2/11/16,562,560
LAX,2/12/16,570,566
LAX,2/13/16,438,445
LAX,2/14/16,480,481
LAX,2/15/16,552,545
LAX,2/16/16,526,530
LAX,2/17/16,540,533
LAX,2/18/16,558,553
LAX,2/19/16,566,562
LAX,2/20/16,450,458
LAX,2/21/16,532,529
LAX,2/22/16,560,561
LAX,2/23/16,533,536
LAX,2/24/16,535,536
LAX,2/25/16,565,564
LAX,2/26/16,572,572
LAX,2/27/16,450,443
LAX,2/28/16,534,531
LAX,2/29/16,562,558
LAX,3/1/16,532,534
LAX,3/2/16,550,547
LAX,3/3/16,574,575
LAX,3/4/16,581,580
LAX,3/5/16,465,471
LAX,3/6/16,544,538
LAX,3/7/16,560,562
LAX,3/8/16,541,542
LAX,3/9/16,549,544
LAX,3/10/16,575,575
LAX,3/11/16,589,584
LAX,3/12/16,479,482
LAX,3/13/16,551,553
LAX,3/14/16,571,573
LAX,3/15/16,547,552
LAX,3/16/16,561,555
LAX,3/17/16,586,585
LAX,3/18/16,589,589
LAX,3/19/16,481,486
LAX,3/20/16,563,559
LAX,3/21/16,577,576
LAX,3/22/16,549,554
LAX,3/23/16,540,536
LAX,3/24/16,578,579
LAX,3/25/16,584,584
LAX,3/26/16,483,486
LAX,3/27/16,562,558
LAX,3/28/16,578,577
LAX,3/29/16,551,558
LAX,3/30/16,562,555
LAX,3/31/16,580,580
LAX,4/1/16,577,578
LAX,4/2/16,467,475
LAX,4/3/16,555,550
LAX,4/4/16,581,578
LAX,4/5/16,563,564
LAX,4/6/16,575,573
LAX,4/7/16,584,584
LAX,4/8/16,587,589
LAX,4/9/16,475,477
LAX,4/10/16,567,564
LAX,4/11/16,588,585
LAX,4/12/16,565,568
LAX,4/13/16,582,579
LAX,4/14/16,596,596
LAX,4/15/16,594,590
LAX,4/16/16,467,470
LAX,4/17/16,568,567
LAX,4/18/16,584,579
LAX,4/19/16,572,575
LAX,4/20/16,578,575
LAX,4/21/16,595,595
LAX,4/22/16,591,592
LAX,4/23/16,478,480
LAX,4/24/16,575,572
LAX,4/25/16,591,590
LAX,4/26/16,568,573
LAX,4/27/16,571,571
LAX,4/28/16,586,589
LAX,4/29/16,583,585
LAX,4/30/16,477,481
LAX,5/1/16,568,566
LAX,5/2/16,573,573
LAX,5/3/16,567,569
LAX,5/4/16,572,574
LAX,5/5/16,591,591
LAX,5/6/16,590,593
LAX,5/7/16,481,486
LAX,5/8/16,566,558
LAX,5/9/16,587,588
LAX,5/10/16,570,571
LAX,5/11/16,580,579
LAX,5/12/16,591,592
LAX,5/13/16,587,591
LAX,5/14/16,486,492
LAX,5/15/16,578,570
LAX,5/16/16,589,591
LAX,5/17/16,576,579
LAX,5/18/16,582,580
LAX,5/19/16,595,597
LAX,5/20/16,591,594
LAX,5/21/16,488,491
LAX,5/22/16,579,574
LAX,5/23/16,591,591
LAX,5/24/16,579,579
LAX,5/25/16,580,579
LAX,5/26/16,593,597
LAX,5/27/16,585,591
LAX,5/28/16,464,477
LAX,5/29/16,492,484
LAX,5/30/16,567,564
LAX,5/31/16,575,587
ORD,1/1/16,562,562
ORD,1/2/16,609,631
ORD,1/3/16,664,676
ORD,1/4/16,686,668
ORD,1/5/16,617,615
ORD,1/6/16,604,606
ORD,1/7/16,620,622
ORD,1/8/16,623,623
ORD,1/9/16,436,436
ORD,1/10/16,572,568
ORD,1/11/16,626,629
ORD,1/12/16,614,610
ORD,1/13/16,603,603
ORD,1/14/16,636,637
ORD,1/15/16,629,630
ORD,1/16/16,463,468
ORD,1/17/16,553,540
ORD,1/18/16,630,634
ORD,1/19/16,608,608
ORD,1/20/16,601,604
ORD,1/21/16,628,633
ORD,1/22/16,553,592
ORD,1/23/16,400,390
ORD,1/24/16,515,494
ORD,1/25/16,612,601
ORD,1/26/16,611,604
ORD,1/27/16,606,608
ORD,1/28/16,636,636
ORD,1/29/16,637,636
ORD,1/30/16,466,466
ORD,1/31/16,577,570
ORD,2/1/16,619,622
ORD,2/2/16,571,573
ORD,2/3/16,604,596
ORD,2/4/16,631,632
ORD,2/5/16,633,627
ORD,2/6/16,462,464
ORD,2/7/16,525,515
ORD,2/8/16,609,622
ORD,2/9/16,608,605
ORD,2/10/16,607,616
ORD,2/11/16,655,659
ORD,2/12/16,650,648
ORD,2/13/16,483,483
ORD,2/14/16,518,520
ORD,2/15/16,597,597
ORD,2/16/16,627,619
ORD,2/17/16,637,633
ORD,2/18/16,654,651
ORD,2/19/16,584,576
ORD,2/20/16,500,498
ORD,2/21/16,614,614
ORD,2/22/16,657,653
ORD,2/23/16,642,639
ORD,2/24/16,357,357
ORD,2/25/16,642,628
ORD,2/26/16,653,651
ORD,2/27/16,502,499
ORD,2/28/16,615,619
ORD,2/29/16,654,654
ORD,3/1/16,538,509
ORD,3/2/16,644,636
ORD,3/3/16,670,676
ORD,3/4/16,661,659
ORD,3/5/16,543,541
ORD,3/6/16,626,633
ORD,3/7/16,663,667
ORD,3/8/16,650,650
ORD,3/9/16,657,660
ORD,3/10/16,659,659
ORD,3/11/16,667,663
ORD,3/12/16,542,542
ORD,3/13/16,634,636
ORD,3/14/16,662,664
ORD,3/15/16,652,650
ORD,3/16/16,657,658
ORD,3/17/16,662,664
ORD,3/18/16,659,661
ORD,3/19/16,542,538
ORD,3/20/16,629,637
ORD,3/21/16,662,662
ORD,3/22/16,646,647
ORD,3/23/16,630,620
ORD,3/24/16,659,656
ORD,3/25/16,651,649
ORD,3/26/16,545,541
ORD,3/27/16,634,638
ORD,3/28/16,661,661
ORD,3/29/16,650,644
ORD,3/30/16,641,634
ORD,3/31/16,641,635
ORD,4/1/16,662,658
ORD,4/2/16,540,538
ORD,4/3/16,637,635
ORD,4/4/16,669,669
ORD,4/5/16,681,680
ORD,4/6/16,681,685
ORD,4/7/16,684,681
ORD,4/8/16,685,687
ORD,4/9/16,533,535
ORD,4/10/16,655,655
ORD,4/11/16,688,690
ORD,4/12/16,683,687
ORD,4/13/16,684,686
ORD,4/14/16,691,689
ORD,4/15/16,689,696
ORD,4/16/16,524,528
ORD,4/17/16,657,648
ORD,4/18/16,683,678
ORD,4/19/16,690,691
ORD,4/20/16,690,692
ORD,4/21/16,691,689
ORD,4/22/16,694,697
ORD,4/23/16,540,542
ORD,4/24/16,664,661
ORD,4/25/16,693,696
ORD,4/26/16,687,689
ORD,4/27/16,684,691
ORD,4/28/16,688,691
ORD,4/29/16,688,689
ORD,4/30/16,536,538
ORD,5/1/16,663,659
ORD,5/2/16,701,701
ORD,5/3/16,703,705
ORD,5/4/16,709,708
ORD,5/5/16,731,727
ORD,5/6/16,730,733
ORD,5/7/16,576,576
ORD,5/8/16,702,703
ORD,5/9/16,734,735
ORD,5/10/16,730,731
ORD,5/11/16,727,728
ORD,5/12/16,728,726
ORD,5/13/16,732,731
ORD,5/14/16,579,577
ORD,5/15/16,699,699
ORD,5/16/16,733,732
ORD,5/17/16,728,730
ORD,5/18/16,730,723
ORD,5/19/16,728,728
ORD,5/20/16,729,730
ORD,5/21/16,571,572
ORD,5/22/16,692,691
ORD,5/23/16,731,731
ORD,5/24/16,731,730
ORD,5/25/16,656,653
ORD,5/26/16,723,682
ORD,5/27/16,719,714
ORD,5/28/16,542,534
ORD,5/29/16,544,548
ORD,5/30/16,690,684
ORD,5/31/16,669,662
PHX,1/1/16,413,418
PHX,1/2/16,457,459
PHX,1/3/16,468,468
PHX,1/4/16,460,448
PHX,1/5/16,388,383
PHX,1/6/16,416,421
PHX,1/7/16,424,426
PHX,1/8/16,432,428
PHX,1/9/16,384,381
PHX,1/10/16,414,416
PHX,1/11/16,431,432
PHX,1/12/16,375,392
PHX,1/13/16,423,423
PHX,1/14/16,434,434
PHX,1/15/16,434,434
PHX,1/16/16,379,380
PHX,1/17/16,406,404
PHX,1/18/16,434,432
PHX,1/19/16,385,381
PHX,1/20/16,420,424
PHX,1/21/16,433,433
PHX,1/22/16,407,416
PHX,1/23/16,350,344
PHX,1/24/16,394,390
PHX,1/25/16,430,420
PHX,1/26/16,383,381
PHX,1/27/16,419,419
PHX,1/28/16,429,431
PHX,1/29/16,435,430
PHX,1/30/16,378,378
PHX,1/31/16,412,415
PHX,2/1/16,423,425
PHX,2/2/16,379,379
PHX,2/3/16,423,419
PHX,2/4/16,432,434
PHX,2/5/16,433,431
PHX,2/6/16,382,381
PHX,2/7/16,372,376
PHX,2/8/16,439,437
PHX,2/9/16,388,386
PHX,2/10/16,422,427
PHX,2/11/16,446,461
PHX,2/12/16,457,461
PHX,2/13/16,400,387
PHX,2/14/16,407,409
PHX,2/15/16,435,431
PHX,2/16/16,430,428
PHX,2/17/16,427,428
PHX,2/18/16,439,435
PHX,2/19/16,439,437
PHX,2/20/16,390,387
PHX,2/21/16,416,416
PHX,2/22/16,437,437
PHX,2/23/16,429,429
PHX,2/24/16,422,424
PHX,2/25/16,436,436
PHX,2/26/16,440,437
PHX,2/27/16,388,385
PHX,2/28/16,419,420
PHX,2/29/16,441,437
PHX,3/1/16,430,431
PHX,3/2/16,436,434
PHX,3/3/16,450,453
PHX,3/4/16,465,476
PHX,3/5/16,430,428
PHX,3/6/16,451,454
PHX,3/7/16,464,451
PHX,3/8/16,444,444
PHX,3/9/16,448,449
PHX,3/10/16,481,494
PHX,3/11/16,491,489
PHX,3/12/16,446,428
PHX,3/13/16,474,480
PHX,3/14/16,471,467
PHX,3/15/16,461,460
PHX,3/16/16,464,461
PHX,3/17/16,494,495
PHX,3/18/16,494,492
PHX,3/19/16,456,450
PHX,3/20/16,479,483
PHX,3/21/16,470,468
PHX,3/22/16,459,460
PHX,3/23/16,441,442
PHX,3/24/16,489,491
PHX,3/25/16,496,492
PHX,3/26/16,456,454
PHX,3/27/16,455,458
PHX,3/28/16,466,467
PHX,3/29/16,462,461
PHX,3/30/16,464,462
PHX,3/31/16,470,470
PHX,4/1/16,469,468
PHX,4/2/16,426,427
PHX,4/3/16,475,480
PHX,4/4/16,466,463
PHX,4/5/16,455,450
PHX,4/6/16,456,455
PHX,4/7/16,460,460
PHX,4/8/16,460,461
PHX,4/9/16,420,421
PHX,4/10/16,449,447
PHX,4/11/16,459,459
PHX,4/12/16,442,444
PHX,4/13/16,453,451
PHX,4/14/16,454,455
PHX,4/15/16,459,455
PHX,4/16/16,376,375
PHX,4/17/16,436,433
PHX,4/18/16,449,450
PHX,4/19/16,445,446
PHX,4/20/16,450,448
PHX,4/21/16,451,450
PHX,4/22/16,457,456
PHX,4/23/16,390,390
PHX,4/24/16,440,441
PHX,4/25/16,452,450
PHX,4/26/16,444,442
PHX,4/27/16,448,447
PHX,4/28/16,452,451
PHX,4/29/16,455,454
PHX,4/30/16,390,388
PHX,5/1/16,436,440
PHX,5/2/16,448,448
PHX,5/3/16,442,445
PHX,5/4/16,449,447
PHX,5/5/16,451,450
PHX,5/6/16,453,451
PHX,5/7/16,386,386
PHX,5/8/16,431,433
PHX,5/9/16,451,451
PHX,5/10/16,442,444
PHX,5/11/16,447,444
PHX,5/12/16,449,449
PHX,5/13/16,453,451
PHX,5/14/16,388,388
PHX,5/15/16,435,436
PHX,5/16/16,453,452
PHX,5/17/16,445,437
PHX,5/18/16,448,450
PHX,5/19/16,452,451
PHX,5/20/16,455,455
PHX,5/21/16,390,391
PHX,5/22/16,455,455
PHX,5/23/16,452,452
PHX,5/24/16,448,446
PHX,5/25/16,443,446
PHX,5/26/16,464,466
PHX,5/27/16,469,466
PHX,5/28/16,379,383
PHX,5/29/16,392,392
PHX,5/30/16,447,447
PHX,5/31/16,445,450
SAN,1/1/16,181,178
SAN,1/2/16,204,200
SAN,1/3/16,224,227
SAN,1/4/16,207,209
SAN,1/5/16,180,183
SAN,1/6/16,181,184
SAN,1/7/16,207,205
SAN,1/8/16,202,206
SAN,1/9/16,149,153
SAN,1/10/16,188,184
SAN,1/11/16,204,205
SAN,1/12/16,194,193
SAN,1/13/16,195,199
SAN,1/14/16,207,202
SAN,1/15/16,204,209
SAN,1/16/16,148,151
SAN,1/17/16,182,179
SAN,1/18/16,207,207
SAN,1/19/16,190,187
SAN,1/20/16,197,200
SAN,1/21/16,205,203
SAN,1/22/16,190,199
SAN,1/23/16,140,142
SAN,1/24/16,176,170
SAN,1/25/16,203,199
SAN,1/26/16,193,191
SAN,1/27/16,195,198
SAN,1/28/16,205,203
SAN,1/29/16,205,208
SAN,1/30/16,149,151
SAN,1/31/16,183,176
SAN,2/1/16,201,204
SAN,2/2/16,192,189
SAN,2/3/16,200,203
SAN,2/4/16,210,208
SAN,2/5/16,206,210
SAN,2/6/16,149,152
SAN,2/7/16,168,164
SAN,2/8/16,206,207
SAN,2/9/16,195,191
SAN,2/10/16,196,199
SAN,2/11/16,212,209
SAN,2/12/16,211,204
SAN,2/13/16,157,154
SAN,2/14/16,182,185
SAN,2/15/16,205,207
SAN,2/16/16,200,200
SAN,2/17/16,194,198
SAN,2/18/16,209,209
SAN,2/19/16,207,209
SAN,2/20/16,156,152
SAN,2/21/16,190,193
SAN,2/22/16,208,205
SAN,2/23/16,194,195
SAN,2/24/16,201,204
SAN,2/25/16,208,206
SAN,2/26/16,208,210
SAN,2/27/16,154,152
SAN,2/28/16,191,193
SAN,2/29/16,207,206
SAN,3/1/16,195,194
SAN,3/2/16,197,199
SAN,3/3/16,213,211
SAN,3/4/16,215,217
SAN,3/5/16,170,165
SAN,3/6/16,195,196
SAN,3/7/16,213,213
SAN,3/8/16,202,200
SAN,3/9/16,200,205
SAN,3/10/16,213,209
SAN,3/11/16,216,216
SAN,3/12/16,185,183
SAN,3/13/16,202,204
SAN,3/14/16,217,216
SAN,3/15/16,208,207
SAN,3/16/16,210,212
SAN,3/17/16,219,216
SAN,3/18/16,218,219
SAN,3/19/16,187,186
SAN,3/20/16,209,209
SAN,3/21/16,216,216
SAN,3/22/16,210,208
SAN,3/23/16,195,199
SAN,3/24/16,218,215
SAN,3/25/16,218,219
SAN,3/26/16,187,186
SAN,3/27/16,206,207
SAN,3/28/16,218,217
SAN,3/29/16,207,206
SAN,3/30/16,209,211
SAN,3/31/16,214,212
SAN,4/1/16,215,217
SAN,4/2/16,185,184
SAN,4/3/16,208,206
SAN,4/4/16,216,216
SAN,4/5/16,211,210
SAN,4/6/16,214,217
SAN,4/7/16,216,216
SAN,4/8/16,218,220
SAN,4/9/16,181,181
SAN,4/10/16,205,210
SAN,4/11/16,217,218
SAN,4/12/16,215,214
SAN,4/13/16,219,221
SAN,4/14/16,222,220
SAN,4/15/16,220,224
SAN,4/16/16,174,172
SAN,4/17/16,205,206
SAN,4/18/16,220,219
SAN,4/19/16,214,215
SAN,4/20/16,219,221
SAN,4/21/16,223,221
SAN,4/22/16,221,222
SAN,4/23/16,182,180
SAN,4/24/16,208,209
SAN,4/25/16,224,224
SAN,4/26/16,212,214
SAN,4/27/16,217,219
SAN,4/28/16,219,222
SAN,4/29/16,218,221
SAN,4/30/16,181,180
SAN,5/1/16,211,209
SAN,5/2/16,221,221
SAN,5/3/16,213,211
SAN,5/4/16,216,219
SAN,5/5/16,221,220
SAN,5/6/16,218,223
SAN,5/7/16,179,176
SAN,5/8/16,208,210
SAN,5/9/16,221,219
SAN,5/10/16,212,215
SAN,5/11/16,216,219
SAN,5/12/16,224,221
SAN,5/13/16,221,223
SAN,5/14/16,180,181
SAN,5/15/16,209,210
SAN,5/16/16,222,222
SAN,5/17/16,217,216
SAN,5/18/16,220,223
SAN,5/19/16,223,222
SAN,5/20/16,220,221
SAN,5/21/16,182,181
SAN,5/22/16,210,210
SAN,5/23/16,217,218
SAN,5/24/16,213,215
SAN,5/25/16,211,214
SAN,5/26/16,217,220
SAN,5/27/16,217,220
SAN,5/28/16,175,175
SAN,5/29/16,168,170
SAN,5/30/16,205,203
SAN,5/31/16,211,215
SFO,1/1/16,427,407
SFO,1/2/16,448,450
SFO,1/3/16,456,453
SFO,1/4/16,470,473
SFO,1/5/16,408,419
SFO,1/6/16,377,375
SFO,1/7/16,439,440
SFO,1/8/16,447,447
SFO,1/9/16,343,347
SFO,1/10/16,416,418
SFO,1/11/16,443,446
SFO,1/12/16,423,421
SFO,1/13/16,418,414
SFO,1/14/16,423,418
SFO,1/15/16,448,449
SFO,1/16/16,332,338
SFO,1/17/16,382,376
SFO,1/18/16,438,441
SFO,1/19/16,390,390
SFO,1/20/16,421,420
SFO,1/21/16,445,447
SFO,1/22/16,359,384
SFO,1/23/16,294,303
SFO,1/24/16,381,372
SFO,1/25/16,438,427
SFO,1/26/16,418,412
SFO,1/27/16,426,422
SFO,1/28/16,446,444
SFO,1/29/16,438,439
SFO,1/30/16,336,339
SFO,1/31/16,412,406
SFO,2/1/16,438,443
SFO,2/2/16,393,391
SFO,2/3/16,426,423
SFO,2/4/16,447,451
SFO,2/5/16,469,466
SFO,2/6/16,347,346
SFO,2/7/16,392,404
SFO,2/8/16,464,461
SFO,2/9/16,421,419
SFO,2/10/16,428,421
SFO,2/11/16,452,453
SFO,2/12/16,459,455
SFO,2/13/16,343,343
SFO,2/14/16,393,394
SFO,2/15/16,430,441
SFO,2/16/16,428,424
SFO,2/17/16,386,382
SFO,2/18/16,442,442
SFO,2/19/16,443,438
SFO,2/20/16,346,347
SFO,2/21/16,430,430
SFO,2/22/16,454,456
SFO,2/23/16,433,426
SFO,2/24/16,425,429
SFO,2/25/16,452,453
SFO,2/26/16,454,456
SFO,2/27/16,348,350
SFO,2/28/16,429,431
SFO,2/29/16,444,443
SFO,3/1/16,428,424
SFO,3/2/16,439,435
SFO,3/3/16,468,462
SFO,3/4/16,466,466
SFO,3/5/16,341,341
SFO,3/6/16,432,437
SFO,3/7/16,466,469
SFO,3/8/16,446,447
SFO,3/9/16,445,443
SFO,3/10/16,424,416
SFO,3/11/16,421,427
SFO,3/12/16,379,373
SFO,3/13/16,417,425
SFO,3/14/16,469,470
SFO,3/15/16,458,456
SFO,3/16/16,470,472
SFO,3/17/16,489,488
SFO,3/18/16,484,482
SFO,3/19/16,390,390
SFO,3/20/16,465,468
SFO,3/21/16,466,473
SFO,3/22/16,462,456
SFO,3/23/16,447,447
SFO,3/24/16,485,485
SFO,3/25/16,484,484
SFO,3/26/16,395,395
SFO,3/27/16,464,467
SFO,3/28/16,481,477
SFO,3/29/16,464,460
SFO,3/30/16,467,470
SFO,3/31/16,481,481
SFO,4/1/16,474,473
SFO,4/2/16,386,383
SFO,4/3/16,461,457
SFO,4/4/16,478,478
SFO,4/5/16,465,465
SFO,4/6/16,474,475
SFO,4/7/16,484,488
SFO,4/8/16,477,475
SFO,4/9/16,383,380
SFO,4/10/16,460,466
SFO,4/11/16,479,480
SFO,4/12/16,467,467
SFO,4/13/16,477,480
SFO,4/14/16,495,493
SFO,4/15/16,490,490
SFO,4/16/16,365,359
SFO,4/17/16,460,463
SFO,4/18/16,484,487
SFO,4/19/16,475,473
SFO,4/20/16,476,476
SFO,4/21/16,495,492
SFO,4/22/16,484,482
SFO,4/23/16,380,377
SFO,4/24/16,462,466
SFO,4/25/16,490,493
SFO,4/26/16,469,471
SFO,4/27/16,470,466
SFO,4/28/16,491,491
SFO,4/29/16,493,488
SFO,4/30/16,378,378
SFO,5/1/16,465,471
SFO,5/2/16,488,495
SFO,5/3/16,476,472
SFO,5/4/16,486,486
SFO,5/5/16,501,499
SFO,5/6/16,494,491
SFO,5/7/16,397,397
SFO,5/8/16,474,476
SFO,5/9/16,505,506
SFO,5/10/16,492,491
SFO,5/11/16,493,495
SFO,5/12/16,507,507
SFO,5/13/16,506,501
SFO,5/14/16,399,403
SFO,5/15/16,477,479
SFO,5/16/16,507,508
SFO,5/17/16,493,491
SFO,5/18/16,495,496
SFO,5/19/16,502,490
SFO,5/20/16,484,483
SFO,5/21/16,403,403
SFO,5/22/16,478,482
SFO,5/23/16,505,504
SFO,5/24/16,491,487
SFO,5/25/16,480,482
SFO,5/26/16,502,504
SFO,5/27/16,497,495
SFO,5/28/16,378,389
SFO,5/29/16,397,390
SFO,5/30/16,484,481
SFO,5/31/16,489,489